CustomerID,State,Location Code,Education,Gender,Coverage,EmploymentStatus,Income,Marital Status,Monthly Premium Auto,Number of Open Complaints,Number of Policies,Renew Offer Type,Vehicle Class,Customer Lifetime Value,Vehicle Size,Policy,Policy Type,Sales Channel,Total Claim Amount,Months Since Last Claim,Months Since Policy Inception,Response
ZB69355,Oregon,Suburban,Bachelor,F,Basic,Medical Leave,23206,Married,107,0,1,Offer1,Sports Car,4082.704584,Large,Personal L3,Personal Auto,Call Center,513.6,31,60,No
TM12486,Oregon,Suburban,High School or Below,M,Extended,Retired,28140,Single,85,0,1,Offer3,Four-Door Car,2959.950094,Small,Personal L3,Personal Auto,Web,612,23,5,No
NB86870,Arizona,Suburban,High School or Below,F,Basic,Unemployed,0,Divorced,63,0,2,Offer2,Four-Door Car,16468.22079,Medsize,Personal L3,Personal Auto,Agent,685.12694,4,52,Yes
SS12362,California,Suburban,High School or Below,M,Extended,Unemployed,0,Single,88,0,2,Offer2,Four-Door Car,12779.06199,Medsize,Special L3,Special Auto,Agent,633.6,16,8,No
VW58299,California,Suburban,Bachelor,M,Basic,Retired,14973,Divorced,115,0,2,Offer1,SUV,12168.74492,Medsize,Personal L3,Personal Auto,Branch,828,2,75,Yes
TG37039,Oregon,Suburban,Bachelor,F,Extended,Unemployed,0,Single,87,0,9,Offer1,Four-Door Car,6240.664762,Medsize,Personal L3,Personal Auto,Branch,712.40122,31,9,No
RO25639,Nevada,Urban,Doctor,F,Basic,Employed,25884,Married,69,3,9,Offer2,Four-Door Car,5442.744248,Medsize,Personal L3,Personal Auto,Branch,292.274846,18,36,No
JK35644,Oregon,Urban,Master,M,Extended,Disabled,11607,Single,96,0,1,Offer4,Four-Door Car,3551.792574,Medsize,Corporate L1,Corporate Auto,Agent,313.351134,19,38,No
DK69871,Nevada,Urban,Master,M,Basic,Employed,53691,Divorced,67,0,2,Offer1,Four-Door Car,24138.05975,Medsize,Personal L3,Personal Auto,Call Center,175.97506,13,48,No
OU43146,Oregon,Suburban,Bachelor,M,Basic,Employed,89464,Married,194,1,3,Offer2,Luxury SUV,15415.04407,Medsize,Personal L3,Personal Auto,Agent,1067.291208,17,40,No
KN47424,Oregon,Urban,High School or Below,F,Basic,Employed,60596,Married,71,4,3,Offer1,Four-Door Car,5517.199137,Medsize,Personal L3,Personal Auto,Agent,180.340069,20,78,No
ZX80668,Nevada,Suburban,Bachelor,M,Basic,Employed,43720,Single,117,1,2,Offer1,SUV,13448.80973,Medsize,Personal L3,Personal Auto,Branch,561.6,5,90,No
OI80614,California,Suburban,High School or Below,M,Extended,Employed,56980,Married,84,0,7,Offer2,Two-Door Car,6689.022728,Medsize,Personal L3,Personal Auto,Agent,599.000883,33,70,Yes
JA44693,Oregon,Suburban,College,F,Basic,Unemployed,0,Divorced,68,0,2,Offer3,Four-Door Car,7222.850848,Small,Personal L3,Personal Auto,Branch,350.207614,5,36,No
FI61059,Oregon,Suburban,College,M,Basic,Unemployed,0,Single,67,1,3,Offer3,Four-Door Car,4311.416903,Medsize,Personal L3,Personal Auto,Call Center,482.4,0,71,No
ZF81243,Nevada,Rural,Bachelor,F,Premium,Employed,63774,Divorced,111,0,1,Offer2,Four-Door Car,4376.363592,Medsize,Personal L1,Personal Auto,Agent,60.036683,18,63,Yes
XD19934,Oregon,Rural,High School or Below,M,Extended,Employed,61650,Single,88,0,2,Offer2,Four-Door Car,10506.93706,Medsize,Personal L3,Personal Auto,Web,117.470445,8,2,No
TA77711,Oregon,Suburban,College,M,Basic,Employed,31354,Married,109,0,9,Offer3,SUV,8667.090494,Small,Personal L3,Personal Auto,Branch,527.759702,11,23,No
PS92059,California,Rural,Doctor,F,Basic,Employed,44190,Married,74,0,3,Offer2,Four-Door Car,5938.511892,Medsize,Corporate L3,Corporate Auto,Branch,10.68564,17,40,No
TT19625,Nevada,Suburban,Bachelor,F,Basic,Employed,38183,Married,191,0,8,Offer1,Luxury Car,15277.47796,Medsize,Personal L3,Personal Auto,Branch,981.010879,21,14,No
EV95033,Oregon,Suburban,Master,M,Basic,Employed,79751,Married,63,0,1,Offer3,Two-Door Car,2551.226692,Small,Special L2,Special Auto,Web,392.235698,15,67,Yes
CS30775,California,Suburban,High School or Below,M,Basic,Unemployed,0,Single,64,1,7,Offer4,Two-Door Car,4191.06163,Small,Personal L3,Personal Auto,Web,535.953661,3,53,No
CI51999,Arizona,Suburban,College,M,Basic,Medical Leave,12266,Married,114,1,3,Offer1,SUV,8161.1704,Medsize,Personal L1,Personal Auto,Branch,732.050007,25,36,No
HK96298,California,Rural,Master,M,Basic,Employed,61807,Divorced,70,0,1,Offer4,Four-Door Car,2784.969185,Large,Personal L2,Personal Auto,Agent,104.209216,0,96,No
UO59377,Arizona,Suburban,High School or Below,F,Extended,Retired,11828,Divorced,90,0,2,Offer1,Four-Door Car,10083.48688,Large,Personal L3,Personal Auto,Agent,571.479602,18,84,Yes
OU99581,California,Rural,Bachelor,M,Basic,Employed,49945,Married,70,0,2,Offer2,Four-Door Car,19363.52743,Large,Personal L2,Personal Auto,Call Center,50.40447,21,65,No
SN63066,Nevada,Urban,Bachelor,F,Basic,Employed,28204,Married,182,0,1,Offer2,Luxury Car,7154.094304,Medsize,Personal L2,Personal Auto,Branch,532.089467,30,84,No
DK92504,Arizona,Suburban,High School or Below,M,Extended,Employed,54726,Married,219,0,1,Offer3,Luxury Car,8779.090552,Small,Corporate L1,Corporate Auto,Branch,1051.2,30,69,No
DW72437,Oregon,Urban,Master,F,Basic,Employed,43386,Married,68,0,1,Offer3,Two-Door Car,2731.39917,Medsize,Personal L2,Personal Auto,Call Center,315.353519,13,79,No
GE49670,Arizona,Suburban,High School or Below,M,Premium,Unemployed,0,Married,101,0,9,Offer3,Four-Door Car,7429.079194,Medsize,Personal L3,Personal Auto,Branch,549.692452,6,43,No
TK38409,Nevada,Suburban,College,M,Basic,Employed,72302,Divorced,66,0,1,Offer1,Two-Door Car,2616.613903,Medsize,Personal L3,Personal Auto,Agent,316.8,6,27,Yes
OD89873,Arizona,Urban,Bachelor,M,Basic,Employed,71391,Married,67,0,2,Offer2,Four-Door Car,8044.872393,Medsize,Corporate L1,Corporate Auto,Agent,284.000172,29,39,Yes
KW41658,Arizona,Suburban,Bachelor,M,Basic,Employed,21606,Divorced,71,3,1,Offer4,Four-Door Car,2534.306443,Medsize,Personal L3,Personal Auto,Call Center,340.8,21,22,No
UZ35113,California,Rural,Bachelor,F,Extended,Employed,74489,Married,124,0,3,Offer3,SUV,10014.02955,Medsize,Special L2,Special Auto,Branch,128.535182,11,36,No
HO81102,Washington,Suburban,High School or Below,M,Basic,Employed,50549,Divorced,61,0,7,Offer1,Four-Door Car,4745.181764,Medsize,Personal L3,Personal Auto,Agent,292.8,2,73,No
SM42781,Arizona,Urban,Bachelor,F,Basic,Unemployed,0,Married,195,1,5,Offer1,Luxury SUV,14040.96476,Small,Personal L2,Personal Auto,Web,669.037562,9,33,No
TB40283,California,Suburban,Bachelor,F,Extended,Unemployed,0,Divorced,139,0,2,Offer1,SUV,14635.45158,Medsize,Corporate L2,Corporate Auto,Call Center,667.2,5,56,Yes
CR76145,California,Suburban,College,M,Premium,Unemployed,0,Married,105,0,1,Offer1,Four-Door Car,3885.456401,Large,Personal L2,Personal Auto,Branch,504,3,92,Yes
TK45392,California,Urban,Bachelor,F,Basic,Employed,35625,Married,65,1,3,Offer2,Four-Door Car,5107.163002,Medsize,Personal L2,Personal Auto,Agent,288.572108,10,56,Yes
JN78502,Washington,Suburban,High School or Below,F,Basic,Employed,25370,Married,116,0,3,Offer4,SUV,9384.654502,Small,Special L3,Special Auto,Web,556.8,21,64,No
KZ60207,Arizona,Suburban,College,M,Basic,Employed,51523,Married,62,0,3,Offer4,Four-Door Car,5007.672425,Small,Personal L2,Personal Auto,Agent,297.6,31,0,No
BR50492,Arizona,Urban,Bachelor,M,Extended,Employed,85058,Married,137,0,2,Offer1,SUV,49423.79557,Medsize,Personal L1,Personal Auto,Call Center,595.369784,34,82,No
ES21306,California,Suburban,Bachelor,M,Extended,Unemployed,0,Single,125,0,9,Offer1,SUV,8558.927723,Small,Personal L3,Personal Auto,Branch,615.562164,10,43,No
AT29024,California,Suburban,High School or Below,F,Basic,Employed,27005,Married,61,0,7,Offer2,Four-Door Car,4892.628631,Small,Corporate L2,Corporate Auto,Agent,311.84034,10,72,No
NP23146,Arizona,Urban,College,F,Basic,Employed,62808,Married,66,0,4,Offer3,Two-Door Car,5365.93282,Medsize,Special L2,Special Auto,Branch,211.515893,33,37,No
SY48471,California,Urban,High School or Below,F,Basic,Employed,88692,Married,64,0,5,Offer1,Four-Door Car,5163.838813,Medsize,Personal L2,Personal Auto,Agent,253.193647,29,26,No
GJ47397,Oregon,Suburban,High School or Below,M,Basic,Unemployed,0,Married,115,0,2,Offer2,SUV,38055.20953,Medsize,Special L2,Special Auto,Agent,552,21,78,No
CE69971,Oregon,Rural,Master,F,Extended,Medical Leave,19064,Married,98,1,7,Offer1,Four-Door Car,7403.447336,Medsize,Personal L3,Personal Auto,Agent,136.248799,23,35,No
GM54859,Oregon,Suburban,High School or Below,M,Extended,Unemployed,0,Single,88,0,6,Offer3,Two-Door Car,6051.637445,Large,Personal L2,Personal Auto,Agent,633.6,16,80,No
WY27579,Oregon,Rural,Bachelor,M,Extended,Employed,60345,Single,93,0,5,Offer2,Two-Door Car,7229.329257,Large,Personal L3,Personal Auto,Web,36.105928,22,10,No
ZT87452,Oregon,Rural,Bachelor,F,Extended,Employed,59592,Divorced,84,0,1,Offer2,Four-Door Car,3300.607083,Small,Personal L1,Personal Auto,Web,161.231812,8,49,No
JM35350,California,Suburban,College,F,Basic,Retired,15648,Married,73,1,5,Offer2,Two-Door Car,5505.167392,Medsize,Special L3,Special Auto,Agent,413.269261,29,68,No
PT40521,California,Suburban,Bachelor,F,Extended,Retired,23904,Single,123,3,1,Offer1,SUV,4334.064096,Medsize,Corporate L1,Corporate Auto,Agent,590.4,1,67,Yes
TN71469,Oregon,Suburban,College,F,Basic,Employed,90893,Single,110,0,1,Offer2,SUV,4349.104278,Medsize,Personal L3,Personal Auto,Web,700.004018,33,0,No
GE26813,Arizona,Suburban,High School or Below,M,Basic,Unemployed,0,Divorced,66,0,6,Offer1,Four-Door Car,4882.073243,Small,Personal L3,Personal Auto,Call Center,475.2,18,66,No
LU37653,Oregon,Urban,College,F,Extended,Employed,74001,Married,84,0,2,Offer4,Four-Door Car,10114.98621,Medsize,Corporate L3,Corporate Auto,Call Center,224.265232,16,0,No
QW40254,Oregon,Suburban,College,M,Basic,Employed,28447,Married,67,0,3,Offer4,Four-Door Car,5259.709581,Medsize,Personal L3,Personal Auto,Agent,321.6,20,99,No
MH76107,California,Rural,College,M,Basic,Employed,56586,Married,100,0,1,Offer2,Sports Car,4013.945512,Medsize,Personal L3,Personal Auto,Agent,121.928014,33,86,No
ZH28728,Oregon,Suburban,Bachelor,M,Premium,Unemployed,0,Married,172,0,1,Offer1,SUV,6285.019179,Medsize,Personal L3,Personal Auto,Call Center,825.6,5,33,No
SF29524,Oregon,Suburban,Doctor,M,Basic,Retired,19186,Divorced,62,0,5,Offer3,Four-Door Car,4518.782768,Small,Personal L1,Personal Auto,Branch,297.6,10,34,No
WT21922,Arizona,Rural,High School or Below,F,Basic,Employed,65348,Married,110,0,2,Offer1,Sports Car,17738.2012,Medsize,Corporate L1,Corporate Auto,Branch,134.120531,35,58,No
WZ56476,California,Suburban,Doctor,F,Extended,Unemployed,0,Married,84,1,4,Offer1,Four-Door Car,6265.343299,Medsize,Personal L3,Personal Auto,Agent,481.025786,18,25,Yes
PP62909,Oregon,Rural,Master,F,Basic,Unemployed,0,Single,109,0,2,Offer1,Sports Car,12168.64405,Medsize,Special L2,Special Auto,Agent,30.989755,28,96,No
XY57950,California,Suburban,College,M,Extended,Unemployed,0,Divorced,99,0,1,Offer1,Four-Door Car,3618.432755,Medsize,Special L2,Special Auto,Branch,475.2,0,71,No
RA97108,Oregon,Suburban,High School or Below,F,Extended,Unemployed,0,Single,91,0,3,Offer3,Four-Door Car,6474.826466,Medsize,Personal L2,Personal Auto,Call Center,436.8,21,23,No
LT57545,California,Rural,College,F,Basic,Medical Leave,18892,Married,73,0,5,Offer1,Four-Door Car,5575.198201,Medsize,Personal L2,Personal Auto,Web,106.814987,33,76,No
MM97107,Oregon,Suburban,High School or Below,M,Premium,Medical Leave,19066,Married,103,0,2,Offer1,Two-Door Car,32144.64957,Medsize,Personal L2,Personal Auto,Agent,494.4,5,61,No
PO26937,Oregon,Rural,Bachelor,M,Premium,Employed,95102,Married,101,0,8,Offer3,Four-Door Car,8223.164916,Medsize,Corporate L3,Corporate Auto,Web,94.338814,6,73,No
GJ99406,Arizona,Rural,College,F,Extended,Employed,70263,Married,93,0,5,Offer2,Two-Door Car,7462.926263,Small,Corporate L2,Corporate Auto,Call Center,7.345946,30,66,Yes
LU86185,California,Suburban,Master,F,Extended,Unemployed,0,Single,122,0,9,Offer1,Sports Car,9031.214859,Medsize,Corporate L2,Corporate Auto,Branch,650.52179,15,47,Yes
RO82935,Nevada,Suburban,High School or Below,F,Basic,Medical Leave,18120,Married,63,4,2,Offer1,Two-Door Car,7028.940001,Small,Personal L3,Personal Auto,Web,302.4,34,90,No
SC47383,Nevada,Rural,Bachelor,F,Basic,Employed,38169,Married,62,0,2,Offer1,Four-Door Car,7406.882612,Medsize,Corporate L2,Corporate Auto,Branch,71.678412,18,82,No
LV27997,Oregon,Urban,College,M,Basic,Employed,64801,Married,64,0,2,Offer2,Four-Door Car,7582.113842,Medsize,Personal L2,Personal Auto,Web,268.471802,23,19,Yes
RJ32720,Arizona,Suburban,College,F,Extended,Employed,86036,Divorced,90,3,2,Offer1,Four-Door Car,10719.08467,Medsize,Personal L3,Personal Auto,Web,501.26513,8,20,No
KR90607,Washington,Suburban,College,F,Basic,Unemployed,0,Single,101,0,1,Offer1,SUV,3721.390713,Medsize,Personal L1,Personal Auto,Agent,862.49778,16,59,No
PZ95949,Arizona,Suburban,Doctor,M,Extended,Employed,31278,Married,92,4,1,Offer1,Two-Door Car,3528.044252,Medsize,Personal L3,Personal Auto,Branch,441.6,24,95,Yes
GI25850,Arizona,Rural,High School or Below,F,Basic,Employed,20053,Married,62,1,2,Offer3,Four-Door Car,17085.41462,Medsize,Personal L3,Personal Auto,Call Center,9.832575,2,24,No
QH60569,California,Rural,College,F,Extended,Employed,71587,Married,99,0,2,Offer1,Two-Door Car,11955.39598,Medsize,Personal L3,Personal Auto,Agent,133.103003,1,74,No
II27516,California,Suburban,High School or Below,M,Extended,Employed,44368,Married,80,0,3,Offer2,Two-Door Car,6366.225775,Large,Personal L3,Personal Auto,Call Center,384,5,72,Yes
QI21338,Oregon,Suburban,High School or Below,F,Premium,Employed,76157,Married,116,0,1,Offer2,Two-Door Car,4669.22664,Small,Personal L3,Personal Auto,Call Center,556.8,15,80,Yes
HG83893,Nevada,Suburban,High School or Below,F,Basic,Employed,59183,Married,113,0,5,Offer3,SUV,9100.731403,Medsize,Personal L2,Personal Auto,Agent,542.4,11,91,No
RN66346,California,Rural,Master,M,Basic,Employed,91015,Divorced,73,1,2,Offer3,Two-Door Car,14663.19646,Medsize,Personal L3,Personal Auto,Agent,119.062347,31,30,No
RS53995,California,Rural,College,M,Basic,Employed,52774,Married,66,4,2,Offer2,Two-Door Car,7529.863445,Large,Corporate L1,Corporate Auto,Web,78.452298,16,26,No
TD90177,Oregon,Urban,College,M,Basic,Employed,37876,Single,69,0,1,Offer2,Four-Door Car,2647.519741,Medsize,Personal L2,Personal Auto,Agent,300.056383,13,15,Yes
FP11025,California,Urban,Bachelor,F,Basic,Employed,57938,Married,101,0,3,Offer3,SUV,8072.245595,Large,Special L3,Special Auto,Branch,282.458203,6,36,No
SA62385,Oregon,Suburban,High School or Below,F,Extended,Medical Leave,26526,Married,99,0,3,Offer1,Four-Door Car,7644.684144,Medsize,Personal L3,Personal Auto,Call Center,523.701824,0,86,No
NL68893,California,Rural,Bachelor,M,Basic,Employed,76608,Married,62,0,1,Offer1,Four-Door Car,2485.109896,Small,Personal L3,Personal Auto,Call Center,91.229768,2,2,No
LA31975,Arizona,Suburban,College,M,Basic,Unemployed,0,Single,194,0,7,Offer1,Luxury SUV,13144.49101,Small,Personal L3,Personal Auto,Branch,931.2,23,34,No
RM31359,Oregon,Suburban,High School or Below,F,Extended,Employed,48056,Married,78,0,1,Offer3,Four-Door Car,3129.110699,Small,Corporate L3,Corporate Auto,Agent,374.4,15,92,No
WM19996,California,Urban,Bachelor,M,Basic,Employed,45428,Divorced,109,1,3,Offer1,SUV,8349.523082,Medsize,Corporate L3,Corporate Auto,Call Center,487.273964,2,46,No
SU32452,Arizona,Rural,Bachelor,F,Extended,Employed,89196,Divorced,81,0,1,Offer1,Four-Door Car,3241.588659,Small,Personal L3,Personal Auto,Agent,41.182611,17,52,No
MZ79386,California,Rural,Bachelor,F,Extended,Employed,88893,Married,86,0,9,Offer2,Four-Door Car,6925.182046,Small,Personal L3,Personal Auto,Call Center,72.86746,5,63,No
OY15095,Oregon,Suburban,Bachelor,M,Extended,Unemployed,0,Single,97,4,7,Offer1,Two-Door Car,5098.854489,Medsize,Personal L3,Personal Auto,Agent,609.046345,20,9,No
UV99893,Arizona,Rural,Bachelor,F,Basic,Employed,92722,Married,72,1,1,Offer2,Two-Door Car,2885.407442,Small,Corporate L3,Corporate Auto,Call Center,28.126402,34,45,No
LD48189,Nevada,Suburban,High School or Below,F,Extended,Employed,57693,Divorced,76,0,3,Offer2,Four-Door Car,5979.724161,Medsize,Personal L2,Personal Auto,Agent,547.2,16,56,Yes
EK13316,Arizona,Suburban,Bachelor,F,Basic,Employed,53249,Married,67,0,3,Offer2,Four-Door Car,5416.413581,Large,Personal L3,Personal Auto,Web,343.340361,32,10,No
FE82005,Oregon,Suburban,Bachelor,F,Basic,Medical Leave,26304,Single,63,0,1,Offer1,Four-Door Car,2345.129694,Medsize,Personal L3,Personal Auto,Call Center,302.4,22,93,No
BL44708,California,Suburban,High School or Below,F,Basic,Unemployed,0,Single,70,0,2,Offer1,Two-Door Car,12556.95366,Small,Personal L2,Personal Auto,Branch,504,34,10,No
PQ65328,Oregon,Rural,High School or Below,M,Basic,Employed,71460,Married,74,5,1,Offer2,Four-Door Car,2839.298304,Medsize,Personal L3,Personal Auto,Call Center,93.951709,11,77,No
AA56476,Arizona,Suburban,High School or Below,F,Basic,Employed,74454,Single,71,0,3,Offer2,Four-Door Car,5595.389905,Medsize,Corporate L2,Corporate Auto,Call Center,340.8,25,29,Yes
BL66157,California,Suburban,Bachelor,F,Extended,Employed,96413,Married,99,0,1,Offer3,Four-Door Car,3979.718986,Small,Personal L2,Personal Auto,Web,560.045764,3,78,No
SN26999,Oregon,Suburban,High School or Below,F,Extended,Employed,98542,Single,90,0,2,Offer2,Two-Door Car,10925.82157,Small,Personal L3,Personal Auto,Agent,432,1,93,No
TS81548,Oregon,Suburban,Master,F,Basic,Employed,43416,Married,70,0,5,Offer3,Four-Door Car,5669.974517,Medsize,Personal L3,Personal Auto,Branch,336,7,99,No
DY34902,Oregon,Suburban,High School or Below,F,Basic,Employed,81182,Single,64,0,8,Offer2,Four-Door Car,5168.152276,Small,Corporate L2,Corporate Auto,Branch,307.2,3,45,No
SX75100,Arizona,Urban,Bachelor,M,Basic,Employed,79065,Married,69,0,1,Offer2,Four-Door Car,2760.476712,Medsize,Corporate L2,Corporate Auto,Web,290.886242,13,24,No
LZ98529,Arizona,Suburban,High School or Below,M,Basic,Retired,11721,Divorced,102,2,2,Offer2,SUV,10382.50368,Medsize,Personal L2,Personal Auto,Agent,560.91624,2,56,No
FM10372,California,Rural,College,F,Extended,Employed,82414,Divorced,95,0,1,Offer4,Four-Door Car,3816.408655,Large,Personal L3,Personal Auto,Branch,30.423443,10,85,No
QX54666,California,Suburban,High School or Below,M,Basic,Disabled,14533,Single,63,0,2,Offer1,Four-Door Car,11172.49931,Medsize,Personal L3,Personal Auto,Branch,302.4,4,20,No
FR48094,Arizona,Suburban,High School or Below,M,Basic,Unemployed,0,Single,73,0,1,Offer4,Four-Door Car,2456.816127,Small,Personal L3,Personal Auto,Branch,525.6,15,59,No
FH61723,California,Rural,Bachelor,F,Basic,Employed,52513,Married,65,3,2,Offer3,Two-Door Car,7480.713618,Medsize,Personal L3,Personal Auto,Web,91.244938,0,76,No
QY83498,Oregon,Suburban,College,F,Extended,Unemployed,0,Divorced,87,3,1,Offer2,Four-Door Car,2659.70565,Medsize,Personal L3,Personal Auto,Agent,420.041981,4,4,Yes
GC81619,Oregon,Suburban,Master,F,Basic,Employed,79487,Divorced,114,0,1,Offer2,SUV,4626.801093,Medsize,Personal L1,Personal Auto,Branch,547.2,20,87,Yes
BD84823,Oregon,Suburban,High School or Below,M,Premium,Employed,57449,Single,103,0,2,Offer1,Four-Door Car,12157.32992,Medsize,Personal L2,Personal Auto,Agent,494.4,6,28,Yes
EU78163,California,Suburban,College,F,Basic,Disabled,20181,Married,66,2,3,Offer1,Four-Door Car,4792.509792,Medsize,Personal L2,Personal Auto,Agent,316.8,8,66,No
FD34314,Arizona,Urban,Bachelor,M,Basic,Employed,73339,Married,71,0,1,Offer2,Four-Door Car,2821.352024,Medsize,Corporate L1,Corporate Auto,Web,244.401453,0,61,No
HS74723,Arizona,Suburban,College,F,Extended,Employed,80969,Married,217,0,3,Offer4,Luxury SUV,17441.6378,Small,Personal L3,Personal Auto,Web,1041.6,1,80,No
LX27768,Oregon,Suburban,Bachelor,F,Basic,Employed,74057,Married,105,1,1,Offer3,SUV,4202.663699,Small,Personal L2,Personal Auto,Branch,632.244063,12,75,No
YB91420,Oregon,Suburban,Bachelor,F,Basic,Employed,32225,Married,66,0,2,Offer3,Four-Door Car,7851.349465,Medsize,Personal L1,Personal Auto,Agent,316.8,23,90,No
QA45054,Arizona,Urban,High School or Below,F,Basic,Employed,60909,Married,112,0,5,Offer3,SUV,8932.317753,Small,Personal L2,Personal Auto,Agent,412.106287,8,94,No
CO53758,California,Suburban,High School or Below,M,Basic,Employed,70999,Married,63,0,3,Offer4,Four-Door Car,5059.987477,Small,Corporate L2,Corporate Auto,Agent,305.603239,5,70,No
CW57656,Oregon,Rural,College,F,Extended,Employed,75457,Married,93,0,2,Offer1,Four-Door Car,11196.01927,Medsize,Personal L3,Personal Auto,Agent,151.572213,0,79,No
MR22119,Oregon,Suburban,High School or Below,M,Basic,Employed,24059,Married,112,0,1,Offer4,SUV,4430.572112,Medsize,Personal L3,Personal Auto,Web,537.6,31,17,No
